title,description,date,date is approximate,subject,campus location,latitude,longitude,donor,publisher - digital,source,identifier,id number,photo number,building number,rights,rightsstatement,ordering information,format original,type,format,cdm_url,cdmid,contentdm file name,contentdm file path,objectid,location_identifier
"Golf Course, University of Idaho. [110-10]",1950 photograph of the Golf Course. Players in foreground.  [PG1_110-10],1950,y,golf courses; golf; groups of people; men,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-10,20036,10,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/288,288,272.jp2,/pg1/image/272.jp2,campus00110,golfcourseandclubhouse
"Golf Course, University of Idaho. [110-11]",1950 photograph of the Golf Course. Players in background. [PG1_110-11],1950,y,golf courses; golf; groups of people; men,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-11,20037,11,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/289,289,273.jp2,/pg1/image/273.jp2,campus00111,golfcourseandclubhouse
"Golf Course, University of Idaho. On #8. [110-2]",1938 photograph of the Golf Course. Three adults and a child play are shown playing golf. [PG1_110-02],1938,y,fields (land); golf courses; men; groups of people; golf; children,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-02,20031,2,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",3.5x5.5 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/280,280,264.jp2,/pg1/image/264.jp2,campus00112,golfcourseandclubhouse
"Golf Course, University of Idaho. [110-3]",1950 photograph of the Golf Course. A group of students are learning how to play. [PG1_110-03],1950,y,golf;  golf clubs; golf courses; groups of people; students; buildings,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-03,20039,3,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/281,281,265.jp2,/pg1/image/265.jp2,campus00113,golfcourseandclubhouse
"Golf Course, University of Idaho. [110-4]",1938 photograph of the Golf Course. Trees in background. [PG1_110-04],1938,,golf; groups of people; golf clubs; golf courses; trees,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-04,20040,4,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/282,282,266.jp2,/pg1/image/266.jp2,campus00114,golfcourseandclubhouse
"Golf Course, University of Idaho. [110-5]",1938 photograph of the Golf Course. Trees in background. [PG1_110-05],1938,y,fields (land); golf courses; trees,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-05,20041,5,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",6x6 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/283,283,267.jp2,/pg1/image/267.jp2,campus00115,golfcourseandclubhouse
"Golf Course, University of Idaho. Architect's drawing. [110-6]",1950 illustration of the Golf Course. [PG1_110-06],1950,,golf courses; maps,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-06,20032,6,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/284,284,268.jp2,/pg1/image/268.jp2,campus00116,golfcourseandclubhouse
"Golf Course, University of Idaho. [110-7]",1950 photograph of the Golf Course. Barn in background. [PG1_110-07],1950,y,golf courses; fields (land); barns; mountains,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-07,20033,7,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/285,285,269.jp2,/pg1/image/269.jp2,campus00117,golfcourseandclubhouse
"Golf Course, University of Idaho. [110-8]",1950 photograph of the Golf Course. Players in foreground  [PG1_110-08],1950,y,golf courses; golf; groups of people; men,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-08,20034,8,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/286,286,270.jp2,/pg1/image/270.jp2,campus00118,golfcourseandclubhouse
"Golf Course, University of Idaho. [110-9]",1950 photograph of the Golf Course. Players in foreground.  [PG1_110-09],1950,y,golf courses; golf; groups of people; men,Golf Course,46.72351,-117.016545,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_110-09,20035,9,110,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/287,287,271.jp2,/pg1/image/271.jp2,campus00119,golfcourseandclubhouse
"Agricultural Science Building, University of Idaho [111-08a]",1952 photograph of Agricultural Science Building.  [PG1_111-08a],1952,y,exteriors; buildings; automobiles,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-08a,74174,08a,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/311,311,295.jp2,/pg1/image/295.jp2,campus00120,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Architect's drawing. [111-1]",1949 illustration of Agricultural Science Building.  [PG1_111-01],1949,y,architectural drawings; buildings; students,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-01,20042,1,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/290,290,274.jp2,/pg1/image/274.jp2,campus00121,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. 1974 addition. Dedication. [111-10]",1974 photograph of Agricultural Science Building. Dean Mullins at lectern.  [PG1_111-10],1974,,auditoriums; speeches; lectures; men,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-10,19937,10,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/301,301,285.jp2,/pg1/image/285.jp2,campus00122,agriculturalsciencebuilding
Dean Auttis Mullins with Sandpoint artist Theron Denslow and his wife who donated painting. [111-11],1974 photograph of Dean Auttis Mullins with Sandpoint artist Theron Denslow and his wife who donated a painting.  [PG1_111-11],1974,,offices (work spaces); paintings; gifts; artists; groups of people,Dean Auttis Mullins with Sandpoint artist Theron Denslow and his wife who donated painting,46.725767,-117.01102,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-11,19938,11,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/302,302,286.jp2,/pg1/image/286.jp2,campus00123,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. 1974 addition. Architect's drawing. [111-12]",1974 illustration of Agricultural Science Building.  [PG1_111-12],1974,,architectural drawings; students; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-12,19939,12,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/303,303,287.jp2,/pg1/image/287.jp2,campus00124,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. 1974 addition. Construction. [111-13]",1974 photograph of Agricultural Science Building. Construction workers in center of image.  [PG1_111-13],1974,,construction; buildings; construction sites; construction workers,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-13,19940,13,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/304,304,288.jp2,/pg1/image/288.jp2,campus00125,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. 1974 addition. Construction. [111-14]",1974 photograph of Agricultural Science Building. Crane to the left.  [PG1_111-14],1974,,construction; buildings; construction sites; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-14,19941,14,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/305,305,289.jp2,/pg1/image/289.jp2,campus00126,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. 1974 addition. Construction. [111-15]",1974 photograph of Agricultural Science Building under construction.  [PG1_111-15],1974,,construction; buildings; construction sites; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-15,19942,15,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/306,306,290.jp2,/pg1/image/290.jp2,campus00127,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-16a]","July 10, 1949 photograph of the Agricultural Science Building under construction. Water tower in background. [PG1_111-16a]",1949-07-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-16a,19943,16a,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/312,312,296.jp2,/pg1/image/296.jp2,campus00128,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-16b]","July 10, 1949 photograph of the Agricultural Science Building under construction. [PG1_111-16b]",1949-07-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-16b,19944,16b,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/313,313,297.jp2,/pg1/image/297.jp2,campus00129,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-16c]","July 10, 1949 photograph of the Agricultural Science Building under construction. [PG1_111-16c]",1949-07-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-16c,19945,16c,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/314,314,298.jp2,/pg1/image/298.jp2,campus00130,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-16d]","July 10, 1949 photograph of the Agricultural Science Building under construction. Memorial gym in background. [PG1_111-16d]",1949-07-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-16d,19946,16d,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/315,315,299.jp2,/pg1/image/299.jp2,campus00131,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-16e]","July 10, 1949 photograph of the Agricultural Science Building under construction. Memorial gym in background. [PG1_111-16e]",1949-07-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-16e,19947,16e,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/316,316,300.jp2,/pg1/image/300.jp2,campus00132,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-17a]","August 10, 1949 photograph of the Agricultural Science Building under construction. Memorial gym in background.  [PG1_111-17a]",1949-08-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-17a,19948,17a,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/319,319,303.jp2,/pg1/image/303.jp2,campus00133,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-17b]","August 10, 1949 photograph of the Agricultural Science Building under construction. Memorial gym in background.  .  [PG1_111-17b]",1949-08-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-17b,19949,17b,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/317,317,301.jp2,/pg1/image/301.jp2,campus00134,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-17c]","August 10, 1949 photograph of the Agricultural Science Building under construction. Memorial gym in background. [PG1_111-17c]",1949-08-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-17c,19950,17c,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/318,318,302.jp2,/pg1/image/302.jp2,campus00135,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-17d]","August 10, 1949 photograph of the Agricultural Science Building under construction. Construction workers in background. [PG1_111-17d]",1949-08-10,,construction sites; construction workers; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-17d,19951,17d,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/320,320,304.jp2,/pg1/image/304.jp2,campus00136,agriculturalsciencebuilding
"Agricultural Science Building, University of Idaho. Construction. [111-18]","January 10, 1949 photograph of Agricultural Science Building under construction. Power Plant in background.   [PG1_111-18]",1949-01-10,,construction sites; buildings; campuses,Agricultural Science Building,46.728996,-117.013879,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","PG 1, University of Idaho Campus Photographs, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",PG1_111-18,19952,18,111,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/307,307,291.jp2,/pg1/image/291.jp2,campus00137,agriculturalsciencebuilding
